address,latitude,longitude,staff,postal_code,available,capacity,cost_per_unit,total,supports_upi,supports_cash,supports_card,supports_wallet,payment_methods,is_24x7,open_hour,close_hour,supports_2W,supports_3W,supports_4W,power_type_AC,power_type_AC/DC,power_type_DC,zone_central delhi,zone_east delhi,zone_north delhi,zone_north east delhi,zone_north west delhi,zone_south delhi,zone_south east delhi,zone_south west delhi,zone_west delhi,charger_type_5A/15A Socket,charger_type_AC001,charger_type_CCS/ CHAdeMO,charger_type_CCS2,charger_type_CCS2/CHADEMO/TYPE 2 AC,charger_type_CHAdeMO,charger_type_DC,charger_type_DC001,charger_type_Type 2,charger_type_battery_swapping,vendor_name_BLUSMART,vendor_name_BSES,vendor_name_BluSmart,vendor_name_E-Fill Electric,vendor_name_EEE,vendor_name_EESL,vendor_name_ElectriVa,vendor_name_GensolCharge Pvt. Ltd.,vendor_name_HPCL,vendor_name_JBM Renewables,vendor_name_PlugNgo,vendor_name_Powerbank,vendor_name_Pvt. Ltd.,vendor_name_REIL,vendor_name_REVOS,vendor_name_Smart E,vendor_name_Sun Mobility,vendor_name_TPDDL,vendor_name_Verdemobility
"C-39 Main Market , West Patel Nagar New Delhi",28.65067808832505,77.16448422521353,0,110008,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dwarka,28.5905704948387,77.04371742904186,0,110075,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dwarka,28.59056401818941,77.04369965940714,0,110075,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dwarka,28.54366438921439,77.03290678560734,0,110077,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dwarka,28.5436959033198,77.03286487609148,0,110077,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Devli road,28.50967108676516,77.23237831145525,0,110062,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Near saket metro station,28.52027832448791,77.20288071781397,0,110030,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rajdhani park metro,28.6820398045569,77.0414774492383,0,110041,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
shop no.72/13 Main Rohtak road Swarn park ,28.68241306326779,77.04122733324766,0,110041,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mundaka,28.68244630058257,77.04117368906736,0,110041,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J-6 Pal Chowk M.S park Delhi 110032,28.67997082710686,77.2982919216156,0,110032,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J-6 pal Chowk M.S park Delhi 110032,28.68007524761912,77.29800626635551,0,110032,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
plot no NM64 pkt N sec 3 dsiidc Bawana delhi,28.78354032174623,77.05907844007015,0,110039,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vikas puri,28.63810629211101,77.06556301563978,0,110018,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"C-10/54,Shop No 1 Sector -15 ,Rohini",28.73158333227877,77.12964668869972,0,110089,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A-2 Vishkarma Colony Pul Phelad Pur,28.50152601929982,77.28719729930162,0,110044,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lal Kuan near bhart patrol pump,28.50306404004436,77.2811334952712,0,110044,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vishwas park Rajapuri Sector 03 Dwarka,28.6053235604512,77.05412473529577,0,110075,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C195 Divya Jyoti apartment sector 19 Rohini Delhi,28.73692277613194,77.13978610932827,0,110089,1.0,3.3,15.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19/115 vasti sarai rohilla delhi 35,28.66822094276687,77.17990357428789,0,110035,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c 1 Madanpur khadar extn Sarita Vihar New Delhi,28.53388484187068,77.3091645911336,0,110076,1.0,3.3,31.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Delhi,28.51836966016651,77.19934891909361,0,110030,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Right Nager,28.60837947658215,77.09207933396101,0,110046,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
suraj kund road,28.500456462923,77.29036197066307,0,110044,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Palate Of Delhi Foodcourt ,28.59243104302494,77.16260399669409,0,110021,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Palate Of Delhi Foodcourt ,28.5926644923947,77.1625691279769,0,110021,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E-471 Navjeevan camp Govindpuri,28.53049272951133,77.26201135665178,0,110019,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Shop No. 83, Ramesh Motor Works, DDA AUTO COMOLEX, Opposite DCWA HOSPITAL",28.55631139084724,77.2372290864587,0,110048,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104 indra market dakshin Puri new Delhi,28.52277347021863,77.23515909165144,0,110062,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
shop no.7 sector 3 R.K puram,28.55440161220449,77.18232125043869,0,110022,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A91 jhabar parak khanpur,28.50784501997942,77.2305641323328,0,110080,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
shopno 112 Metro Pillar No 35 D.D.A Market,28.60662488177984,77.30179253965616,0,110091,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
plot no 05 sector 18 A Dwarka Delhi,28.59055400882152,77.03421771526337,0,110075,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
plot no 05 sector 18a Dwarka Delhi,28.59075478478338,77.03435584902763,0,110075,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
gali no. 3 f block molband badarpur,28.48639005136729,77.31354765594006,0,110044,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A -217 Thana road Kamal Vihar Karawal Nagar,28.73120701496625,77.27324612438679,0,110094,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Shop No 1 Kanjhawala Road Near Shamshan Ghat ,Sukhbir Nagar",28.72817320114171,77.04705644398928,0,110081,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1107 main Service road BT 3rd pusta ,28.68853119865571,77.25433085113764,0,110053,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"H.No.110,gali No.1, Main Service road opp.CRPF camp,vill Biharipur",28.7142592778233,77.25777950137852,0,110094,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1352/N govindpuri kalka ji 13 no main raod baba fateh singh marg,28.53220794550825,77.26577885448933,0,110019,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C1 main kanjhawal road Ram vihar,28.72808058890732,77.0470879599452,0,110081,1.0,3.3,0.0,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"27/1, Rajapur, Pocket 27/1, Sector 9, Rohini",28.712543,77.123276,0,110085,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B-193, Gali No.-16, Khajoori khas, North East Delhi, Delhi-110094",28.708321,77.258086,0,110094,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D-99, Sector-5, DISIDC Bawana Industrial Area, Delhi-110039",28.7981025,77.080616,0,110039,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plot No.4, Opp Kanishka Farm, Near Rama Vihar Bus stand Main Kanjhawala Raod",28.72842,77.04717,0,110081,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shop No.5, Lucknow Rd, Opp. Allahabad Bank, Banarsi Das Estate, Timarpur",28.6971921,77.2166152,0,110054,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3/6, Shahdra GT Road nearby HP Petrol Pump, Delhi-110034",28.6754883,77.2917404,0,110034,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E-127, near RYAN SECHOOL, Prahlad Vihar, Sector 25, Rohini",28.7378801,77.0899587,0,110042,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AW-115, Sanjay Gandhi Transport Nagar, Delhi -110042",28.739014,77.1493044,0,110042,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C 14, Plot No 65, Sma, Jahangirpuri Industrial Area, Azadpur",28.726506,77.1583246,0,110033,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A-38, DSIIDC, Bawana Industrial Area, Sec-5",28.7926999,77.0727241,0,110039,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Akash Ganga Apartment, Pocket-4, Rohini Sector-24",28.7264561,77.0834144,0,110085,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16/16, New Rohtak Road, Karol Bagh, Near Ingah Telephone Exchange, Karol Bagh",28.6539425,77.2017582,0,110005,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E-1/17A Palam Ext Near Vardhman Mall, Sector 7 Dwarka",28.5841269,77.0719511,0,110075,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RZ-37, Raghu Nagar Pankha Road",28.61175,77.05972,0,110045,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plot No 550, Gali Number D-18 Chhatarpur Pahari, Main 100 Feet Rd",28.5079196,77.1850728,0,110074,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Near MRL school Prakash Vihar, Karawal Nagar, Delhi, 110094",28.73396,77.26943,0,110094,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Police Station, B-80, Maya Puri Industrial Area Phase-1, Behind Maya Puri",28.6260376,77.1221717,0,110064,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B 102, Panchsheel Vihar, near Apj School, Sheikh Sarai Phase 1, Sheikh Sarai",28.5360962,77.2231022,0,110017,1.0,7.0,15.0,1.0,0,1,1,1,3,1,0,23,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sri Krishna Chaitanya Mahaprabhu Marg, Block F, Police Colony, Hauz Khas, New Delhi",28.54488,77.20691,0,110016,3.0,3.3,2.85,3.0,0,0,0,1,1,1,0,23,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Sri Krishna Chaitanya Mahaprabhu Marg, Block F, Police Colony, Hauz Khas, New Delhi",28.54488,77.20691,0,110016,2.0,7.4,18.0,2.0,0,0,0,1,1,1,0,23,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Sri Krishna Chaitanya Mahaprabhu Marg, Block F, Police Colony, Hauz Khas, New Delhi",28.54488,77.20691,0,110016,2.0,30.0,21.0,2.0,0,0,0,1,1,1,0,23,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"HP PETROL PUMP - AUTO CARE CENTRE, Pitam Pura, New Delhi",28.6962,77.155,0,110034,2.0,15.0,18.0,2.0,1,0,0,1,2,1,0,23,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Mohan Estate,B1/D8, Mathura Rd, Mohan Cooperative Industrial Estate, New Delhi",28.51885,77.29428,0,110044,12.0,3.3,2.73,12.0,0,1,0,1,2,1,0,23,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mohan Estate,B1/D8, Mathura Rd, Mohan Cooperative Industrial Estate, New Delhi",28.51885,77.29428,0,110044,1.0,15.0,2.73,1.0,0,1,0,1,2,1,0,23,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NDSE Grid, BRPL South Extension",28.568238,77.219666,0,110001,2.0,15.0,0.0,2.0,1,0,1,1,3,1,0,23,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"11 KV S/stn near Star Mall, Behind Crowne Plaza",28.59074,77.29687,0,110091,3.0,3.3,2.85,3.0,0,0,0,1,1,0,6,22,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11 KV S/stn near Star Mall, Behind Crowne Plaza",28.59074,77.29687,0,110091,2.0,22.0,2.85,2.0,0,0,0,1,1,0,6,22,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"NDSE Grid, BRPL South Extension",28.568238,77.219666,0,110001,2.0,15.0,0.0,2.0,1,0,1,1,3,1,0,23,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NDSE Grid, BRPL South Extension",28.568238,77.219666,0,110001,2.0,16.0,0.0,2.0,1,0,1,1,3,1,0,23,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NDSE Grid, BRPL South Extension",28.568238,77.219666,0,110001,2.0,15.0,0.0,2.0,1,0,1,1,3,1,0,23,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Harkesh Nagar,Harkesh Nagar Metro Station,Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi",28.5435,77.2576,0,110020,12.0,3.3,2.73,12.0,0,1,0,1,2,1,0,23,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harkesh Nagar,Harkesh Nagar Metro Station,Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi",28.5435,77.2576,0,110020,1.0,15.0,2.73,1.0,0,1,0,1,2,1,0,23,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kair Village, New Delhi, Delhi 110043",28.61,76.93,1,110043,2.0,56.0,2.05,2.0,0,1,0,1,2,0,6,22,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Kair Village, New Delhi, Delhi 110043",28.61,76.93,1,110043,1.0,10.0,2.05,1.0,0,1,0,1,2,0,6,22,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Kair Village, New Delhi, Delhi 110043",28.61,76.93,1,110043,1.0,15.0,2.05,1.0,0,1,0,1,2,0,6,22,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Najafgarh Rd, Meenakshi Garden, Ashok Nagar, New Delhi, Delhi 110018",28.64,77.1,1,110018,2.0,56.0,2.05,2.0,0,1,0,1,2,0,6,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Najafgarh Rd, Meenakshi Garden, Ashok Nagar, New Delhi, Delhi 110018",28.64,77.1,1,110018,1.0,10.0,2.05,1.0,0,1,0,1,2,0,6,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mahatma Gandhi Marg, Gas Turbine Power Station, IP Estate, New Delhi, Delhi 110002",28.62,77.24,1,110002,2.0,56.0,2.05,2.0,0,1,0,1,2,0,6,22,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mahatma Gandhi Marg, Gas Turbine Power Station, IP Estate, New Delhi, Delhi 110002",28.62,77.24,1,110002,1.0,10.0,2.05,1.0,0,1,0,1,2,0,6,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Najafgarh Road, Block F, Nawada House Complex, New Delhi, Delhi, 110059",28.61,77.03,1,110059,2.0,56.0,2.05,2.0,0,1,0,1,2,0,6,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
